product_id,product_name,category,sub_category,product_key
FUR-FU-10002659,"Tenex Door Stop, Erganomic",Furniture,Furnishings,8051
OFF-BI-10002047,"Acco Index Tab, Durable",Office Supplies,Binders,8052
OFF-EN-10002090,"Kraft Peel and Seal, with clear poly window",Office Supplies,Envelopes,8053
OFF-LA-10000658,"Avery Shipping Labels, 5000 Label Set",Office Supplies,Labels,8054
OFF-SU-10004434,"Kleencut Box Cutter, Easy Grip",Office Supplies,Supplies,8055
OFF-FIS-10000063,"Fiskars Box Cutter, Easy Grip",Office Supplies,Supplies,8056
OFF-JIF-10002184,"Jiffy Business Envelopes, Recycled",Office Supplies,Envelopes,8057
FUR-FU-10004823,"Advantus Clock, Erganomic",Furniture,Furnishings,8058
FUR-FU-10002445,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",Furniture,Furnishings,8059
OFF-CUI-10002314,"Cuisinart Coffee Grinder, Silver",Office Supplies,Appliances,8060
OFF-JIF-10002275,"Jiffy Clasp Envelope, with clear poly window",Office Supplies,Envelopes,8061
TEC-MA-10003816,"Epson Calculator, White",Technology,Machines,8062
OFF-LA-10004738,"Harbour Creations Legal Exhibit Labels, Alphabetical",Office Supplies,Labels,8063
OFF-PA-10003573,"Enermax Parchment Paper, 8.5 x 11",Office Supplies,Paper,8064
OFF-FA-10000631,"Accos Rubber Bands, Assorted Sizes",Office Supplies,Fasteners,8065
OFF-PA-10004856,"Xerox Memo Slips, Recycled",Office Supplies,Paper,8066
OFF-LA-10001731,"Avery Removable Labels, Alphabetical",Office Supplies,Labels,8067
OFF-ST-10000661,"Tenex Box, Industrial",Office Supplies,Storage,8068
OFF-EN-10000461,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Office Supplies,Envelopes,8069
FUR-LES-10003538,"Lesro Coffee Table, Fully Assembled",Furniture,Tables,8070
OFF-SU-10001709,"Kleencut Scissors, High Speed",Office Supplies,Supplies,8071
OFF-EN-10004521,"Ames Manila Envelope, Security-Tint",Office Supplies,Envelopes,8072
OFF-AP-10004052,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",Office Supplies,Appliances,8073
TEC-AC-10001998,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,Technology,Accessories,8074
OFF-SU-10001455,"Acme Box Cutter, Easy Grip",Office Supplies,Supplies,8075
TEC-MA-10003066,Wasp CCD Handheld Bar Code Reader,Technology,Machines,8076
FUR-FU-10001889,Ultra Door Pull Handle,Furniture,Furnishings,8077
TEC-BEL-10001391,"Belkin Numeric Keypad, USB",Technology,Accessories,8078
OFF-EN-10003689,"Kraft Business Envelopes, Security-Tint",Office Supplies,Envelopes,8079
OFF-PA-10003832,"Xerox Message Books, 8.5 x 11",Office Supplies,Paper,8080
OFF-LA-10000688,"Harbour Creations Shipping Labels, Laser Printer Compatible",Office Supplies,Labels,8081
OFF-LA-10004756,"Avery Removable Labels, Laser Printer Compatible",Office Supplies,Labels,8082
FUR-BO-10001746,"Dania 3-Shelf Cabinet, Pine",Furniture,Bookcases,8083
FUR-FU-10003832,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",Furniture,Furnishings,8084
OFF-BI-10001617,GBC Wire Binding Combs,Office Supplies,Binders,8085
OFF-ACC-10001703,"Acco Binder, Recycled",Office Supplies,Binders,8086
OFF-EN-10000358,"Cameo Business Envelopes, Recycled",Office Supplies,Envelopes,8087
OFF-LA-10003283,"Hon File Folder Labels, 5000 Label Set",Office Supplies,Labels,8088
OFF-AR-10000255,Newell 328,Office Supplies,Art,8089
OFF-STO-10001150,"Stockwell Rubber Bands, 12 Pack",Office Supplies,Fasteners,8090
OFF-LA-10002883,"Avery Removable Labels, Alphabetical",Office Supplies,Labels,8091
OFF-FIS-10002759,"Fiskars Letter Opener, High Speed",Office Supplies,Supplies,8092
FUR-ADV-10001659,"Advantus Light Bulb, Durable",Furniture,Furnishings,8093
OFF-LA-10002633,"Novimex Shipping Labels, Laser Printer Compatible",Office Supplies,Labels,8094
OFF-AR-10003179,Dixon Ticonderoga Core-Lock Colored Pencils,Office Supplies,Art,8095
OFF-ACC-10004910,"Accos Rubber Bands, Metal",Office Supplies,Fasteners,8096
OFF-EN-10003999,"Cameo Peel and Seal, with clear poly window",Office Supplies,Envelopes,8097
OFF-PA-10000108,"Green Bar Parchment Paper, 8.5 x 11",Office Supplies,Paper,8098
OFF-SU-10003040,"Stiletto Box Cutter, Serrated",Office Supplies,Supplies,8099
OFF-LA-10004648,"Avery Color Coded Labels, 5000 Label Set",Office Supplies,Labels,8100
OFF-BI-10003324,"Acco Hole Reinforcements, Recycled",Office Supplies,Binders,8101
OFF-LA-10001830,"Hon Round Labels, Laser Printer Compatible",Office Supplies,Labels,8102
OFF-FA-10001187,"Stockwell Paper Clips, Bulk Pack",Office Supplies,Fasteners,8103
OFF-PA-10000380,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",Office Supplies,Paper,8104
OFF-LA-10003396,"Avery Color Coded Labels, Laser Printer Compatible",Office Supplies,Labels,8105
FUR-FU-10002506,"Tensor ""Hersey Kiss"" Styled Floor Lamp",Furniture,Furnishings,8106
OFF-STO-10000923,"Stockwell Staples, Bulk Pack",Office Supplies,Fasteners,8107
OFF-EN-10004404,"Jiffy Manila Envelope, with clear poly window",Office Supplies,Envelopes,8108
OFF-STI-10000388,"Stiletto Scissors, Serrated",Office Supplies,Supplies,8109
OFF-EN-10003628,"GlobeWeis Manila Envelope, Set of 50",Office Supplies,Envelopes,8110
OFF-BI-10000325,"Wilson Jones Binder Covers, Recycled",Office Supplies,Binders,8111
OFF-AR-10001336,"Binney & Smith Pens, Blue",Office Supplies,Art,8112
OFF-BI-10001078,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",Office Supplies,Binders,8113
TEC-MOT-10001535,"Motorola Headset, VoIP",Technology,Phones,8114
OFF-HON-10004698,"Hon File Folder Labels, Laser Printer Compatible",Office Supplies,Labels,8115
OFF-LA-10001154,"Hon Shipping Labels, Adjustable",Office Supplies,Labels,8116
OFF-FA-10004339,"Stockwell Staples, Metal",Office Supplies,Fasteners,8117
OFF-ST-10004507,Advantus Rolling Storage Box,Office Supplies,Storage,8118
OFF-LA-10003591,"Smead Removable Labels, Laser Printer Compatible",Office Supplies,Labels,8119
OFF-FA-10000059,"Stockwell Clamps, Bulk Pack",Office Supplies,Fasteners,8120
OFF-BI-10004781,GBC Wire Binding Strips,Office Supplies,Binders,8121
OFF-ACM-10002713,"Acme Box Cutter, Steel",Office Supplies,Supplies,8122
FUR-FU-10000790,"Rubbermaid Light Bulb, Black",Furniture,Furnishings,8123
OFF-BI-10003879,"Ibico Binder Covers, Economy",Office Supplies,Binders,8124
OFF-BI-10004965,Ibico Covers for Plastic or Wire Binding Elements,Office Supplies,Binders,8125
OFF-EN-10000532,"Cameo Clasp Envelope, Set of 50",Office Supplies,Envelopes,8126
OFF-FA-10002964,"Accos Clamps, 12 Pack",Office Supplies,Fasteners,8127
TEC-AC-10000873,"Belkin Mouse, USB",Technology,Accessories,8128
FUR-FU-10004497,"Tenex Door Stop, Erganomic",Furniture,Furnishings,8129
OFF-BI-10003856,"Ibico Index Tab, Clear",Office Supplies,Binders,8130
OFF-EN-10003630,"GlobeWeis Business Envelopes, Set of 50",Office Supplies,Envelopes,8131
OFF-PA-10001952,Xerox 1902,Office Supplies,Paper,8132
OFF-FA-10002459,"Advantus Clamps, Bulk Pack",Office Supplies,Fasteners,8133
FUR-CH-10003874,"Hon Chairmat, Red",Furniture,Chairs,8134
OFF-ST-10001590,"Eldon Folders, Blue",Office Supplies,Storage,8135
OFF-FA-10003411,"OIC Staples, Bulk Pack",Office Supplies,Fasteners,8136
FUR-DEF-10003140,"Deflect-O Light Bulb, Duo Pack",Furniture,Furnishings,8137
FUR-FU-10004236,"Deflect-O Light Bulb, Black",Furniture,Furnishings,8138
OFF-EN-10003520,"Kraft Mailers, Recycled",Office Supplies,Envelopes,8139
OFF-SAN-10001862,"Sanford Highlighters, Easy-Erase",Office Supplies,Art,8140
OFF-PA-10003365,"Eaton Cards & Envelopes, Multicolor",Office Supplies,Paper,8141
FUR-CH-10004992,"Hon Bag Chairs, Red",Furniture,Chairs,8142
FUR-FU-10004096,"Deflect-O Light Bulb, Erganomic",Furniture,Furnishings,8143
OFF-PA-10004020,"SanDisk Message Books, 8.5 x 11",Office Supplies,Paper,8144
OFF-BOS-10003113,"Boston Pens, Water Color",Office Supplies,Art,8145
OFF-FA-10001152,"Stockwell Clamps, Metal",Office Supplies,Fasteners,8146
TEC-AC-10004406,"Memorex Keyboard, USB",Technology,Accessories,8147
OFF-FA-10000099,"Stockwell Paper Clips, Metal",Office Supplies,Fasteners,8148
OFF-BI-10003870,"Wilson Jones Binder Covers, Economy",Office Supplies,Binders,8149
OFF-AR-10000314,"BIC Highlighters, Fluorescent",Office Supplies,Art,8150
FUR-BUS-10002192,"Bush 3-Shelf Cabinet, Metal",Furniture,Bookcases,8151
OFF-FA-10001401,"OIC Staples, 12 Pack",Office Supplies,Fasteners,8152
OFF-CAM-10002611,"Cameo Interoffice Envelope, Recycled",Office Supplies,Envelopes,8153
OFF-FIS-10004721,"Fiskars Box Cutter, Serrated",Office Supplies,Supplies,8154
OFF-PA-10003518,"Enermax Computer Printout Paper, Multicolor",Office Supplies,Paper,8155
FUR-CH-10000689,"SAFCO Chairmat, Red",Furniture,Chairs,8156
FUR-FU-10001015,"Eldon Stacking Tray, Black",Furniture,Furnishings,8157
TEC-PH-10001536,Spigen Samsung Galaxy S5 Case Wallet,Technology,Phones,8158
OFF-HAR-10003580,"Harbour Creations Legal Exhibit Labels, Alphabetical",Office Supplies,Labels,8159
OFF-AR-10002535,"Stanley Markers, Water Color",Office Supplies,Art,8160
OFF-PA-10001275,"Xerox Note Cards, Multicolor",Office Supplies,Paper,8161
OFF-PA-10004438,Xerox 1907,Office Supplies,Paper,8162
OFF-FA-10004239,"Advantus Staples, Metal",Office Supplies,Fasteners,8163
OFF-ST-10003282,"Fellowes Folders, Single Width",Office Supplies,Storage,8164
OFF-PA-10004621,Xerox 212,Office Supplies,Paper,8165
OFF-ST-10003648,"Smead Folders, Wire Frame",Office Supplies,Storage,8166
OFF-PA-10000705,"Eaton Note Cards, Multicolor",Office Supplies,Paper,8167
FUR-FU-10000548,"Tenex Stacking Tray, Durable",Furniture,Furnishings,8168
OFF-EN-10002081,"Jiffy Mailers, Set of 50",Office Supplies,Envelopes,8169
TEC-NOK-10001058,"Nokia Office Telephone, Full Size",Technology,Phones,8170
FUR-IKE-10003576,"Ikea Floating Shelf Set, Pine",Furniture,Bookcases,8171
OFF-SU-10003082,"Acme Box Cutter, Easy Grip",Office Supplies,Supplies,8172
OFF-AR-10003989,"Sanford Pencil Sharpener, Fluorescent",Office Supplies,Art,8173
OFF-SU-10004727,"Stiletto Letter Opener, Easy Grip",Office Supplies,Supplies,8174
FUR-FU-10002972,"Advantus Light Bulb, Duo Pack",Furniture,Furnishings,8175
OFF-PA-10000655,"Enermax Parchment Paper, Multicolor",Office Supplies,Paper,8176
OFF-BI-10002982,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Office Supplies,Binders,8177
OFF-ST-10001291,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",Office Supplies,Storage,8178
TEC-AC-10003038,Kingston Digital DataTraveler 16GB USB 2.0,Technology,Accessories,8179
OFF-FA-10003587,"Advantus Push Pins, Assorted Sizes",Office Supplies,Fasteners,8180
OFF-SU-10000180,"Acme Shears, Serrated",Office Supplies,Supplies,8181
TEC-PH-10000148,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,Technology,Phones,8182
TEC-MA-10000711,"StarTech Receipt Printer, Durable",Technology,Machines,8183
OFF-LA-10002733,"Novimex File Folder Labels, Alphabetical",Office Supplies,Labels,8184
OFF-ROG-10002682,"Rogers Box, Industrial",Office Supplies,Storage,8185
TEC-MA-10001447,"Konica Phone, Red",Technology,Machines,8186
TEC-SAN-10002684,"SanDisk Flash Drive, USB",Technology,Accessories,8187
OFF-AME-10001587,"Ames Peel and Seal, with clear poly window",Office Supplies,Envelopes,8188
OFF-LA-10003140,"Harbour Creations Round Labels, Alphabetical",Office Supplies,Labels,8189
OFF-LA-10001413,"Hon Shipping Labels, Laser Printer Compatible",Office Supplies,Labels,8190
OFF-PA-10000143,Astroparche Fine Business Paper,Office Supplies,Paper,8191
TEC-MOT-10004111,"Motorola Office Telephone, with Caller ID",Technology,Phones,8192
OFF-LA-10002180,"Hon Color Coded Labels, 5000 Label Set",Office Supplies,Labels,8193
OFF-BI-10000404,Avery Printable Repositionable Plastic Tabs,Office Supplies,Binders,8194
TEC-AC-10001590,Dell Slim USB Multimedia Keyboard,Technology,Accessories,8195
OFF-ST-10001576,"Tenex Folders, Blue",Office Supplies,Storage,8196
OFF-FA-10002350,"OIC Staples, Assorted Sizes",Office Supplies,Fasteners,8197
OFF-PA-10000344,"SanDisk Memo Slips, 8.5 x 11",Office Supplies,Paper,8198
TEC-PH-10003875,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,Technology,Phones,8199
OFF-ST-10000268,"Smead Box, Blue",Office Supplies,Storage,8200
OFF-LA-10000134,Avery 511,Office Supplies,Labels,8201
OFF-BI-10004541,"Wilson Jones Binder, Durable",Office Supplies,Binders,8202
OFF-EN-10004503,"GlobeWeis Peel and Seal, Security-Tint",Office Supplies,Envelopes,8203
OFF-FA-10004664,"Advantus Push Pins, Bulk Pack",Office Supplies,Fasteners,8204
OFF-SU-10004873,"Fiskars Box Cutter, Easy Grip",Office Supplies,Supplies,8205
OFF-AME-10002949,"Ames Clasp Envelope, with clear poly window",Office Supplies,Envelopes,8206
FUR-SAF-10000565,"SAFCO Bag Chairs, Adjustable",Furniture,Chairs,8207
OFF-BI-10004470,"Wilson Jones Index Tab, Durable",Office Supplies,Binders,8208
OFF-PA-10002371,"Green Bar Message Books, 8.5 x 11",Office Supplies,Paper,8209
OFF-BI-10000348,"Cardinal Index Tab, Durable",Office Supplies,Binders,8210
OFF-LA-10003444,"Smead Legal Exhibit Labels, Alphabetical",Office Supplies,Labels,8211
OFF-FA-10002683,"Stockwell Staples, Assorted Sizes",Office Supplies,Fasteners,8212
TEC-AC-10002550,Maxell 4.7GB DVD-RW 3/Pack,Technology,Accessories,8213
OFF-EN-10002700,"Ames Business Envelopes, Recycled",Office Supplies,Envelopes,8214
OFF-LA-10003644,"Novimex Removable Labels, Adjustable",Office Supplies,Labels,8215
FUR-FU-10004017,"Executive Impressions 13"" Chairman Wall Clock",Furniture,Furnishings,8216
OFF-GLO-10003639,"GlobeWeis Interoffice Envelope, Security-Tint",Office Supplies,Envelopes,8217
OFF-EN-10004956,"Jiffy Interoffice Envelope, Set of 50",Office Supplies,Envelopes,8218
OFF-EN-10000872,"Ames Business Envelopes, Set of 50",Office Supplies,Envelopes,8219
OFF-AR-10003466,"Binney & Smith Highlighters, Easy-Erase",Office Supplies,Art,8220
FUR-FU-10000647,"Tenex Door Stop, Erganomic",Furniture,Furnishings,8221
OFF-AR-10001525,"Stanley Highlighters, Blue",Office Supplies,Art,8222
OFF-FA-10001815,"Advantus Push Pins, Bulk Pack",Office Supplies,Fasteners,8223
OFF-FA-10004606,"Stockwell Staples, 12 Pack",Office Supplies,Fasteners,8224
OFF-AR-10001860,BIC Liqua Brite Liner,Office Supplies,Art,8225
OFF-FA-10004637,"Accos Thumb Tacks, Metal",Office Supplies,Fasteners,8226
FUR-FU-10003414,"Deflect-O Light Bulb, Erganomic",Furniture,Furnishings,8227
OFF-LA-10000413,"Hon Legal Exhibit Labels, Alphabetical",Office Supplies,Labels,8228
OFF-EN-10003511,"Jiffy Interoffice Envelope, Security-Tint",Office Supplies,Envelopes,8229
OFF-EN-10002630,"Ames Business Envelopes, Recycled",Office Supplies,Envelopes,8230
OFF-EN-10004547,"Ames Business Envelopes, Security-Tint",Office Supplies,Envelopes,8231
OFF-PA-10002356,"Xerox Parchment Paper, Recycled",Office Supplies,Paper,8232
OFF-SU-10003629,"Fiskars Ruler, Steel",Office Supplies,Supplies,8233
OFF-SU-10002362,"Acme Ruler, Serrated",Office Supplies,Supplies,8234
OFF-EN-10001977,"Cameo Business Envelopes, Recycled",Office Supplies,Envelopes,8235
OFF-FA-10001764,"OIC Staples, Bulk Pack",Office Supplies,Fasteners,8236
FUR-FU-10000142,"Tenex Stacking Tray, Erganomic",Furniture,Furnishings,8237
FUR-FU-10004730,"Rubbermaid Light Bulb, Erganomic",Furniture,Furnishings,8238
OFF-AP-10001606,"KitchenAid Toaster, Black",Office Supplies,Appliances,8239
OFF-ST-10003455,"Tenex File Box, Personal Filing Tote with Lid, Black",Office Supplies,Storage,8240
OFF-ST-10002486,Eldon Shelf Savers Cubes and Bins,Office Supplies,Storage,8241
TEC-MA-10003630,"Epson Calculator, White",Technology,Machines,8242
OFF-PA-10002245,Xerox 1895,Office Supplies,Paper,8243
OFF-EN-10001028,Staples,Office Supplies,Envelopes,8244
OFF-FA-10004587,"Advantus Rubber Bands, 12 Pack",Office Supplies,Fasteners,8245
OFF-FA-10002491,"Stockwell Rubber Bands, Bulk Pack",Office Supplies,Fasteners,8246
OFF-BI-10001324,"Ibico Hole Reinforcements, Clear",Office Supplies,Binders,8247
OFF-AR-10000540,"Binney & Smith Markers, Water Color",Office Supplies,Art,8248
FUR-BO-10001699,"Ikea 3-Shelf Cabinet, Mobile",Furniture,Bookcases,8249
OFF-LA-10000879,"Hon File Folder Labels, Alphabetical",Office Supplies,Labels,8250
OFF-BI-10004795,"Avery Binding Machine, Clear",Office Supplies,Binders,8251
OFF-BIN-10004569,"Binney & Smith Highlighters, Blue",Office Supplies,Art,8252
OFF-ST-10002546,"Eldon Folders, Single Width",Office Supplies,Storage,8253
FUR-FU-10000585,"Deflect-O Light Bulb, Duo Pack",Furniture,Furnishings,8254
OFF-AP-10003971,Belkin 6 Outlet Metallic Surge Strip,Office Supplies,Appliances,8255
OFF-ROG-10000332,"Rogers Box, Single Width",Office Supplies,Storage,8256
OFF-LA-10001075,"Hon Removable Labels, Laser Printer Compatible",Office Supplies,Labels,8257
OFF-BI-10002103,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",Office Supplies,Binders,8258
FUR-FU-10001037,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",Furniture,Furnishings,8259
OFF-LA-10000425,"Avery Shipping Labels, Alphabetical",Office Supplies,Labels,8260
OFF-FA-10001115,"Accos Push Pins, Assorted Sizes",Office Supplies,Fasteners,8261
OFF-PA-10001972,Xerox 214,Office Supplies,Paper,8262
OFF-SU-10000079,"Fiskars Trimmer, Serrated",Office Supplies,Supplies,8263
FUR-ADV-10004718,"Advantus Light Bulb, Duo Pack",Furniture,Furnishings,8264
OFF-BI-10004146,"Acco Binding Machine, Recycled",Office Supplies,Binders,8265
OFF-SU-10000926,"Acme Trimmer, Easy Grip",Office Supplies,Supplies,8266
TEC-AC-10004883,"Logitech Keyboard, Bluetooth",Technology,Accessories,8267
OFF-PA-10001858,"SanDisk Message Books, Multicolor",Office Supplies,Paper,8268
OFF-PA-10002751,Xerox 1920,Office Supplies,Paper,8269
OFF-AR-10003521,"Stanley Highlighters, Easy-Erase",Office Supplies,Art,8270
OFF-AVE-10004308,"Avery Binder, Durable",Office Supplies,Binders,8271
OFF-XER-10001513,"Xerox Message Books, Recycled",Office Supplies,Paper,8272
OFF-FA-10003879,"Stockwell Thumb Tacks, Assorted Sizes",Office Supplies,Fasteners,8273
OFF-FA-10004942,"OIC Clamps, Metal",Office Supplies,Fasteners,8274
OFF-EN-10002896,"Jiffy Business Envelopes, Set of 50",Office Supplies,Envelopes,8275
OFF-SU-10000216,"Stiletto Ruler, Steel",Office Supplies,Supplies,8276
OFF-JIF-10002454,"Jiffy Manila Envelope, Recycled",Office Supplies,Envelopes,8277
OFF-IBI-10000440,"Ibico Binder Covers, Clear",Office Supplies,Binders,8278
OFF-EN-10002725,"Ames Manila Envelope, Set of 50",Office Supplies,Envelopes,8279
OFF-LA-10003390,"Harbour Creations File Folder Labels, 5000 Label Set",Office Supplies,Labels,8280
OFF-OIC-10000492,"OIC Push Pins, 12 Pack",Office Supplies,Fasteners,8281
OFF-SME-10003033,"Smead Trays, Industrial",Office Supplies,Storage,8282
TEC-STA-10004927,"StarTech Receipt Printer, Wireless",Technology,Machines,8283
OFF-FA-10001613,"OIC Thumb Tacks, Bulk Pack",Office Supplies,Fasteners,8284
OFF-SU-10004737,Acme Design Stainless Steel Bent Scissors,Office Supplies,Supplies,8285
OFF-AVE-10004828,"Avery Removable Labels, Laser Printer Compatible",Office Supplies,Labels,8286
OFF-BI-10000404,"Avery Binder Covers, Clear",Office Supplies,Binders,8287
OFF-EN-10002613,"Ames Clasp Envelope, Security-Tint",Office Supplies,Envelopes,8288
OFF-ADV-10003369,"Advantus Thumb Tacks, Assorted Sizes",Office Supplies,Fasteners,8289
FUR-FU-10000605,"Rubbermaid Light Bulb, Black",Furniture,Furnishings,8290
FUR-FU-10002671,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,Furniture,Furnishings,8291
FUR-FU-10004909,Contemporary Wood/Metal Frame,Furniture,Furnishings,8292
OFF-KRA-10002406,"Kraft Interoffice Envelope, with clear poly window",Office Supplies,Envelopes,8293
